iata; name; city; state; country; latitude; longitude; x; y; priority
SDM; Brown  Municipal; San Diego; CA; USA; 32.572304; -116.98025; 0.19334367; 0.3562184; 2
SDP; Sand Point Municipal; Sand Point; AK; USA; 55.31503; -160.5177; 0.16119105; 0.06449902; 2
SDY; Sidney-Richland Municipal; Sidney; MT; USA; 47.70686; -104.19255; 0.4405037; 0.8302463; 2
SEA; Seattle-Tacoma Intl; Seattle; WA; USA; 47.448982; -122.30931; 0.18841429; 0.8991552; 2
SEE; Gillespie; San Diego (El Cajon); CA; USA; 32.826233; -116.97245; 0.19463816; 0.3649006; 2
SEF; Sebring  And Industrial Park; Sebring; FL; USA; 27.456404; -81.3424; 0.82637507; 0.14435422; 2
SEG; Penn Valley; Selinsgrove; PA; USA; 40.82053; -76.86378; 0.8522054; 0.6305174; 2
SEM; Craig; Selma; AL; USA; 32.34395; -86.9878; 0.7129371; 0.29303545; 2
SEP; Clark Field Municipal; Stephenville; TX; USA; 32.215324; -98.177666; 0.51767445; 0.27666974; 2
SER; Freeman Municipal; Seymour; IN; USA; 38.923553; -85.907364; 0.71709466; 0.5274166; 2
SET; St Charles County Smart; St Charles; MO; USA; 38.929695; -90.42996; 0.6449115; 0.51758516; 2
SEZ; Sedona; Sedona; AZ; USA; 34.84863; -111.78846; 0.28994387; 0.40614468; 2
SFB; Orlando Sanford; Orlando; FL; USA; 28.77764; -81.23749; 0.82406217; 0.19044447; 2
SFD; Bob Wiley; Winner; SD; USA; 43.390583; -99.84256; 0.4980287; 0.6726745; 2
SFF; Felts; Spokane; WA; USA; 47.68282; -117.322556; 0.25780445; 0.8776122; 2
SFM; Sanford Regional; Sanford; ME; USA; 43.39386; -70.708; 0.9314226; 0.75558275; 2
SFO; San Francisco International; San Francisco; CA; USA; 37.619003; -122.37484; 0.13128114; 0.56673914; 1
SFQ; Suffolk Municipal; Suffolk; VA; USA; 36.682354; -76.601875; 0.8738043; 0.48857415; 2
SFY; Tri-Township; Savanna; IL; USA; 42.04582; -90.1076; 0.64601684; 0.62802315; 2
SFZ; North Central State; Pawtucket; RI; USA; 41.920765; -71.49138; 0.9279063; 0.7002295; 2
SGF; Springfield-Branson Regional; Springfield; MO; USA; 37.244328; -93.386856; 0.59857976; 0.4545439; 2
SGH; Springfield-Beckley Municipal; Springfield; OH; USA; 39.840282; -83.84015; 0.7475192; 0.5660943; 2
SGJ; St. Augustine; St. Augustine; FL; USA; 29.95925; -81.33975; 0.8184465; 0.23085594; 2
SGR; Sugar Land Municipal/Hull; Houston; TX; USA; 29.622253; -95.65653; 0.5619714; 0.18484008; 2
SGS; South St.Paul Municipal; South St Paul; MN; USA; 44.857132; -93.03285; 0.5994024; 0.7234111; 2
SGT; Stuttgart Municipal; Stuttgart; AR; USA; 34.60054; -91.57458; 0.6308352; 0.36302054; 2
SGU; St George Muni; St George; UT; USA; 37.090584; -113.593056; 0.2685454; 0.49305427; 2
SGY; Skagway; Skagway; AK; USA; 59.46006; -135.31566; 0.25602412; 0.12943262; 2
SHD; Shenandoah Valley Regional; Staunton/Harrisonburg; VA; USA; 38.263844; -78.89644; 0.83067846; 0.53143525; 2
SHG; Shungnak; Shungnak; AK; USA; 66.88917; -157.15051; 0.17908585; 0.20483029; 2
SHH; Shishmaref; Shishmaref; AK; USA; 66.249565; -166.08955; 0.15279898; 0.20208728; 2
SHL; Sheldon Municipal; Sheldon; IA; USA; 43.208393; -95.833435; 0.55827767; 0.66429466; 2
SHN; Sanderson; Shelton; WA; USA; 47.233555; -123.14755; 0.1757707; 0.8975016; 2
SHR; Sheridan County; Sheridan; WY; USA; 44.769196; -106.98028; 0.3944128; 0.73490614; 2
SHV; Shreveport Regional; Shreveport; LA; USA; 32.44663; -93.8256; 0.5936928; 0.284813; 2
SHX; Shageluk; Shageluk; AK; USA; 62.695118; -159.56906; 0.16960987; 0.15434581; 2
SIK; Sikeston Memorial Municipal; Sikeston; MO; USA; 36.898888; -89.56175; 0.66167164; 0.44738007; 2
SIT; Sitka; Sitka; AK; USA; 57.04714; -135.3616; 0.26073837; 0.100833; 1
SIV; Sullivan County; Sullivan; IN; USA; 39.11471; -87.448326; 0.692175; 0.53007764; 2
SIY; Siskiyou County; Montague; CA; USA; 41.78144; -122.46811; 0.15381743; 0.70894015; 2
SJC; San Jose International; San Jose; CA; USA; 37.361862; -121.92901; 0.13682196; 0.55464876; 1
SJN; St Johns Industrial Air Park; St Johns; AZ; USA; 34.518555; -109.37875; 0.32925195; 0.38409817; 2
SJT; San Angelo Regional /Mathis; San Angelo; TX; USA; 31.35775; -100.49631; 0.4762913; 0.24892288; 2
SJX; Beaver Island; St James; MI; USA; 45.692276; -85.56631; 0.7070198; 0.7655511; 2
SKI; Sac City Municipal; Sac City; IA; USA; 42.37908; -94.97958; 0.57133126; 0.6352029; 2
SKW; Skwentna; Skwentna; AK; USA; 61.965294; -151.19136; 0.19768468; 0.14439952; 2
SKX; Taos Municipal; Taos; NM; USA; 36.45819; -105.67243; 0.39587703; 0.43946916; 2
SLB; Storm Lake Municipal; Storm Lake; IA; USA; 42.597195; -95.24067; 0.5673127; 0.64283085; 2
SLC; Salt Lake City Intl; Salt Lake City; UT; USA; 40.788387; -111.977776; 0.307636; 0.61414576; 1
SLE; McNary Fld; Salem; OR; USA; 44.909527; -123.0025; 0.16423036; 0.818499; 2
SLG; Smith; Siloam Springs; AR; USA; 36.19061; -94.49088; 0.5808452; 0.41661376; 2
SLK; Adirondack; Saranac Lake; NY; USA; 44.38531; -74.206184; 0.8757524; 0.76781255; 2
SLN; Salina Municipal; Salina; KS; USA; 38.79148; -97.650604; 0.5292867; 0.50867856; 2
SLO; Salem-Leckrone; Salem; IL; USA; 38.64287; -88.96419; 0.66877687; 0.51008797; 2
SLQ; Sleetmute; Sleetmute; AK; USA; 61.709312; -157.1557; 0.17728008; 0.14134252; 2
SLR; Sulphur Springs Municipal; Sulphur Springs; TX; USA; 33.159832; -95.62114; 0.56231654; 0.30924326; 2
SMD; Smith; Fort Wayne; IN; USA; 41.143353; -85.15278; 0.72380424; 0.6076262; 2
SME; Somerset-Pulaski County; Somerset; KY; USA; 37.054195; -84.614944; 0.74234873; 0.4656865; 2
SMF; Sacramento International; Sacramento; CA; USA; 38.695423; -121.59077; 0.14959869; 0.5976338; 1
SMN; Lemhi County; Salmon; ID; USA; 45.12048; -113.88201; 0.29532534; 0.77292687; 2
SMO; Santa Monica Municipal; Santa Monica; CA; USA; 34.015823; -118.451294; 0.17545895; 0.41550183; 2
SMQ; Somerset; Somerville; NJ; USA; 40.62599; -74.67024; 0.8865504; 0.63599956; 2
SMS; Sumter Municipal; Sumter; SC; USA; 33.995693; -80.3615; 0.8220161; 0.37572396; 2
SMX; Santa Maria Pub/Capt G Allan Hancock; Santa Maria; CA; USA; 34.89925; -120.45758; 0.14690611; 0.4598021; 2
SNA; John Wayne /Orange Co; Santa Ana; CA; USA; 33.67566; -117.868225; 0.18353418; 0.39992875; 1
SNH; Savannah Hardin County; Savannah; TN; USA; 35.17036; -88.21587; 0.68673134; 0.38925344; 2
SNK; Winston; Snyder; TX; USA; 32.693386; -100.950455; 0.46972305; 0.2965551; 2
SNL; Shawnee Municipal; Shawnee; OK; USA; 35.357304; -96.942825; 0.5399263; 0.38694745; 2
SNP; St. Paul; St. Paul; AK; USA; 57.16733; -170.22044; 0.12492701; 0.09809172; 2
SNS; Salinas Municipal; Salinas; CA; USA; 36.662792; -121.60636; 0.13800274; 0.52842695; 2
SNY; Sidney Municipal; Sidney; NE; USA; 41.101334; -102.985275; 0.44735458; 0.5966785; 2
SOP; Moore County; Pinehurst/Southern Pines; NC; USA; 35.237354; -79.39117; 0.8338491; 0.42363983; 2
SOV; Seldovia; Seldovia; AK; USA; 59.44244; -151.70406; 0.19657576; 0.113251925; 2
SOW; Show Low Municipal; Show Low; AZ; USA; 34.26527; -110.00541; 0.3179381; 0.37782615; 2
SPA; Spartanburg Downtown Memorial; Spartanburg; SC; USA; 34.91572; -81.9565; 0.7922324; 0.40071315; 2
SPB; Scappoose Industrial Airpark; Scappoose; OR; USA; 45.772503; -122.86236; 0.17121203; 0.84657717; 2
SPF; Black Hills-Clyde Ice; Spearfish; SD; USA; 44.48022; -103.776886; 0.4408676; 0.71695757; 2
SPG; Albert Whitted Municipal; St. Petersburg; FL; USA; 27.765112; -82.626976; 0.8019279; 0.14911723; 2
SPH; Springhill; Springhill; LA; USA; 32.983166; -93.41081; 0.6006202; 0.30402154; 2
SPI; Capital; Springfield; IL; USA; 39.843952; -89.67762; 0.6556604; 0.55112046; 2
SPS; Sheppard AFB/Wichita Falls Municipal; Wichita Falls; TX; USA; 33.988796; -98.49189; 0.5131515; 0.3394128; 2
SPW; Spencer Municipal; Spencer; IA; USA; 43.165527; -95.202805; 0.5677887; 0.6628661; 2
SPX; Houston-Gulf; Houston; TX; USA; 29.508362; -95.05133; 0.57292634; 0.18097454; 2
SQI; Whiteside Co; Sterling Rockfalls; IL; USA; 41.74284; -89.67629; 0.6530351; 0.61806965; 2
SQL; San Carlos; San Carlos; CA; USA; 37.511856; -122.24953; 0.13263318; 0.5621505; 2
SRB; Upper Cumberland Regional; Sparta; TN; USA; 36.05593; -85.53075; 0.7297062; 0.42768127; 2
SRC; Searcy Municipal; Searcy; AR; USA; 35.211945; -91.73717; 0.6275045; 0.38438976; 2
SRQ; Sarasota Bradenton International; Sarasota; FL; USA; 27.395334; -82.55411; 0.8043388; 0.13666934; 2
SRR; Sierra Blanca Regional; Ruidoso; NM; USA; 33.46285; -105.53475; 0.39185777; 0.33378124; 2
SRV; Stony River 2; Stony River; AK; USA; 61.789875; -156.58818; 0.17925087; 0.14219105; 2
SSF; Stinson Municipal; San Antonio; TX; USA; 29.337008; -98.47114; 0.51098275; 0.1758089; 2
SSI; Malcolm McKinnon; Brunswick; GA; USA; 31.151592; -81.39135; 0.81372696; 0.27199066; 2
SSQ; Shell Lake Municipal; Shell Lake; WI; USA; 45.73138; -91.92066; 0.6149696; 0.75505286; 2
STC; St Cloud Regional; St Cloud; MN; USA; 45.545322; -94.058334; 0.5840319; 0.746881; 2
STE; Stevens Point Municipal; Stevens Point; WI; USA; 44.545135; -89.53028; 0.6512953; 0.71679187; 2
STF; George M Bryan; Starkville; MS; USA; 33.433815; -88.84864; 0.67884076; 0.32669455; 2
STJ; Rosecrans Memorial; St Joseph; MO; USA; 39.771946; -94.909706; 0.5730236; 0.5431379; 2
STK; Crosson; Sterling; CO; USA; 40.61526; -103.264656; 0.4422489; 0.58010197; 2
STL; Lambert-St Louis International; St Louis; MO; USA; 38.74769; -90.35999; 0.64625657; 0.511269; 1
STP; St Paul Downtown Holman; St Paul; MN; USA; 44.93447; -93.06; 0.59895355; 0.72610295; 2
STS; Sonoma Co; Santa Rosa; CA; USA; 38.508976; -122.81288; 0.12961751; 0.60030746; 2
SUA; Witham; Stuart; FL; USA; 27.181694; -80.221085; 0.8478315; 0.1404984; 2
SUD; Stroud Municipal; Stroud; OK; USA; 35.787567; -96.65863; 0.54476374; 0.40209013; 2
SUE; Door County Cherryland; Sturgeon Bay; WI; USA; 44.843662; -87.42154; 0.68179715; 0.7313846; 2
SUN; Friedman Memorial; Hailey; ID; USA; 43.50484; -114.29659; 0.2829179; 0.7191396; 2
SUS; Spirit of St Louis; St Louis; MO; USA; 38.66187; -90.65123; 0.64169025; 0.50778234; 2
SUT; Brunswick County; Southport; NC; USA; 33.929256; -78.07499; 0.8607725; 0.38499928; 2
SUW; Richard I Bong; Superior; WI; USA; 46.689716; -92.09466; 0.6116294; 0.7883535; 2
SUX; Sioux Gateway; Sioux City; IA; USA; 42.402603; -96.38437; 0.5499068; 0.63591146; 2
SVA; Savoonga; Savoonga; AK; USA; 63.686394; -170.49263; 0.13558254; 0.17627668; 2
SVC; Grant County; Silver City; NM; USA; 32.636547; -108.15639; 0.3448046; 0.31354815; 2
SVE; Susanville Municipal; Susanville; CA; USA; 40.376842; -120.573006; 0.17440185; 0.64793295; 2
SVH; Statesville Municipal; Statesville; NC; USA; 35.765263; -80.95673; 0.8061228; 0.43470728; 2
SVS; Stevens Village; Stevens Village; AK; USA; 66.009; -149.09592; 0.20263942; 0.19461429; 2
SWD; Seward; Seward; AK; USA; 60.126938; -149.41881; 0.20464009; 0.12239212; 2
SWF; Stewart; Newburgh; NY; USA; 41.504093; -74.104836; 0.8909635; 0.6695605; 2
SWO; Stillwater Regional; Stillwater; OK; USA; 36.16025; -97.08577; 0.53771704; 0.41537833; 2
SWT; Seward Municipal; Seward; NE; USA; 40.865257; -97.109314; 0.53847784; 0.58178914; 2
SWW; Avenger; Sweetwater; TX; USA; 32.46737; -100.46655; 0.47790533; 0.2878971; 2
SXL; Summersville; Summersville; WV; USA; 38.23164; -80.870804; 0.7993372; 0.52123344; 2
SXP; Sheldon Point; Sheldon Point; AK; USA; 62.520557; -164.84778; 0.15197808; 0.15587652; 2
SXQ; Soldotna; Soldotna; AK; USA; 60.47614; -151.03244; 0.19871135; 0.12612873; 2
SYF; Cheyenne County Municipal; St Francis; KS; USA; 39.761047; -101.795845; 0.46407703; 0.5473001; 2
SYI; Bomar Field-Shelbyville Municipal; Shelbyville; TN; USA; 35.5601; -86.44249; 0.7156558; 0.40754735; 2
SYR; Syracuse-Hancock Intl; Syracuse; NY; USA; 43.111187; -76.10631; 0.8538079; 0.7136421; 2
SYV; Sylvester; Sylvester; GA; USA; 31.558512; -83.89574; 0.76869065; 0.27570212; 2
SZP; Santa Paula; Santa Paula; CA; USA; 34.34722; -119.06122; 0.1669959; 0.43102962; 2
SZT; Sandpoint; Sandpoint; ID; USA; 48.299652; -116.55977; 0.27102283; 0.8945864; 2
SZY; Robert Sibley; Selmer; TN; USA; 35.20295; -88.49836; 0.6819348; 0.3897574; 2
T00; Chambers County; Anahauac; TX; USA; 29.77; -94.66361; 0.5798623; 0.19028562; 2
T03; Tuba City; Tuba City; AZ; USA; 36.09277; -111.382645; 0.30091992; 0.44766062; 2
T08; Tomahawk Regional; Tomahawk; WI; USA; 45.46914; -89.805695; 0.6459823; 0.7486827; 2
T18; Brooks County; Falfurrias; TX; USA; 27.206833; -98.12117; 0.516339; 0.10115194; 2
T28; Lampasas Municipal; Lampasas; TX; USA; 31.106728; -98.196; 0.51681924; 0.2376858; 2
T35; Cameron Municipal Airpark; Cameron; TX; USA; 30.879356; -96.9711; 0.5384944; 0.2290852; 2
T36; Paul Pittman Memorial; Tylertown; MS; USA; 31.146011; -90.168144; 0.65909517; 0.24365395; 2
T41; La Porte Municipal; La Porte; TX; USA; 29.66925; -95.06419; 0.5726608; 0.18660855; 2
T44; Trident Basin; Kodiak; AK; USA; 57.780834; -152.39139; 0.19433792; 0.092688024; 2
T47; Kickapoo Downtown Airpark; Wichita Falls; TX; USA; 33.86122; -98.49044; 0.51310635; 0.33490998; 2
T49; Big Spring McMahon-Wrinkle; Big Spring; TX; USA; 32.212612; -101.52164; 0.45922238; 0.28056753; 2
T53; Robstown-Nueces County; Robstown; TX; USA; 27.778543; -97.69052; 0.5245533; 0.1208114; 2
T56; Crockett-Houston County; Crockett; TX; USA; 31.306961; -95.40383; 0.56631577; 0.2440229; 2
T57; Garland Heliport; Garland; TX; USA; 32.887627; -96.68361; 0.54390955; 0.29969513; 2
T60; Stonewall County; Aspermont; TX; USA; 33.172318; -100.1976; 0.48324132; 0.3123619; 2
T65; Mid Valley; Weslaco; TX; USA; 26.177639; -97.97305; 0.5186509; 0.06525481; 2
T69; Sinton-San Patricio County; Sinton; TX; USA; 28.03925; -97.54244; 0.52737474; 0.12983155; 2
T71; Cuero Municipal; Cuero; TX; USA; 29.083588; -97.26694; 0.5327346; 0.1662128; 2
T72; Hearne Municipal; Hearne; TX; USA; 30.87183; -96.62222; 0.5446987; 0.22873306; 2
T74; Taylor Municipal; Taylor; TX; USA; 30.571945; -97.44317; 0.5300009; 0.21846795; 2
T78; Liberty Municipal; Liberty; TX; USA; 30.077806; -94.698555; 0.57914466; 0.20106447; 2
T80; Kleberg County; Kingsville; TX; USA; 27.550861; -98.03092; 0.51816833; 0.113078654; 2
T82; Gillespie County; Fredericksburg; TX; USA; 30.243694; -98.90953; 0.5036172; 0.2079609; 2
T89; Castroville Municipal; Castroville; TX; USA; 29.34192; -98.8509; 0.5041053; 0.17630577; 2
T90; Chambers County; Winnie/Stowell; TX; USA; 29.80411; -94.43102; 0.5840438; 0.19158942; 2
T97; Calhoun County; Port Lavaca; TX; USA; 28.65405; -96.68131; 0.543317; 0.15100116; 2
TAD; Perry Stokes; Trinidad; CO; USA; 37.259377; -104.340675; 0.41930404; 0.46418476; 2
TAL; Ralph M Calhoun Memorial; Tanana; AK; USA; 65.17439; -152.10939; 0.19389288; 0.1836257; 2
TAN; Taunton Municipal; Taunton; MA; USA; 41.874603; -71.01688; 0.93519723; 0.701818; 2
TAZ; Taylorville Municipal; Taylorville; IL; USA; 39.534187; -89.32781; 0.66163427; 0.54082954; 2
TBN; Forney AAF; Fort Leonard Wood; MO; USA; 37.74163; -92.14074; 0.6185625; 0.4732961; 2
TBR; Statesboro Municipal; Statesboro; GA; USA; 32.483166; -81.737274; 0.8035088; 0.3167643; 2
TCC; Tucumcari Municipal; Tucumcari; NM; USA; 35.182777; -103.60319; 0.42786208; 0.3892755; 2
TCL; Tuscaloosa Municipal; Tuscaloosa; AL; USA; 33.220627; -87.611404; 0.70047534; 0.3221377; 2
TCS; Truth Or Consequences Municipal; Truth Or Consequences; NM; USA; 33.236946; -107.27175; 0.36156738; 0.33137643; 2
TCT; Takotna; Takotna; AK; USA; 62.992702; -156.06819; 0.18130492; 0.15687531; 2
TCY; Tracy Municipal; Tracy; CA; USA; 37.689106; -121.44182; 0.14631954; 0.5622276; 2
TDF; Person County; Roxboro; NC; USA; 36.284893; -78.98423; 0.8366781; 0.46211672; 2
TDO; Toledo-Winlock Ed Carlson Memorial; Toledo; WA; USA; 46.47709; -122.80686; 0.17605379; 0.86986744; 2
TDZ; Toledo Metcalf; Toledo; OH; USA; 41.564873; -83.48226; 0.74838316; 0.6277437; 2
TEB; Teterboro; Teterboro; NJ; USA; 40.8501; -74.06084; 0.89476025; 0.6473347; 2
TEL; Perry County Municipal; Tell City; IN; USA; 38.017696; -86.69093; 0.70647055; 0.49336582; 2
TEW; Mason Jewett; Mason; MI; USA; 42.56577; -84.42322; 0.7314335; 0.6597028; 2
TEX; Telluride Regional; Telluride; CO; USA; 37.95376; -107.90848; 0.36301145; 0.4990356; 2
TGC; Gibson County; Trenton; TN; USA; 35.932453; -88.84894; 0.67489994; 0.41470784; 2
TGI; Tangier Island; Tangier; VA; USA; 37.825138; -75.99778; 0.87855405; 0.5315723; 2
THA; Tullahoma Regional; Tullahoma; TN; USA; 35.380157; -86.246025; 0.71931773; 0.40178275; 2
THM; Thompson Falls; Thompson Falls; MT; USA; 47.574936; -115.28432; 0.2854252; 0.8636702; 2
THP; Hot Springs County-Thermopolis Municipal; Thermopolis; WY; USA; 43.65829; -108.21316; 0.37342232; 0.69990706; 2
THV; York; York; PA; USA; 39.916996; -76.873024; 0.855851; 0.59917504; 2
TIW; Tacoma Narrows; Tacoma; WA; USA; 47.267933; -122.5781; 0.18372656; 0.89485395; 2
TIX; Space Cost Regional; Titusville; FL; USA; 28.5148; -80.799225; 0.8328284; 0.18348694; 2
TKA; Talkeetna; Talkeetna; AK; USA; 62.3205; -150.09369; 0.20126764; 0.14908093; 2
TKE; Tenakee SPB; Tenakee Springs; AK; USA; 57.77966; -135.21844; 0.25979048; 0.10974616; 2
TKI; McKinney Municipal; McKinney; TX; USA; 33.177948; -96.59053; 0.5455618; 0.30991358; 2
TKX; Kennett Memorial; Kennett; MO; USA; 36.23087; -90.03467; 0.6547823; 0.42294198; 2
TLH; Tallahassee Regional; Tallahassee; FL; USA; 30.396528; -84.350334; 0.76369643; 0.23348838; 2
TLR; Mefford; Tulare; CA; USA; 36.156307; -119.326164; 0.17183416; 0.49488938; 2
TLT; Tuluksak; Tuluksak; AK; USA; 61.096764; -160.96841; 0.16375288; 0.13552606; 2
TMA; Henry Tift Myers; Tifton; GA; USA; 31.428795; -83.48787; 0.77617973; 0.27274483; 2
TMB; Kendall-Tamiami Executive; Miami; FL; USA; 25.647888; -80.43278; 0.8491056; 0.08680576; 2
TNP; Twentynine Palms; Twentynine Palms; CA; USA; 34.132084; -115.94583; 0.21774188; 0.40354317; 2
TNT; Dade Collier T And T; Miami; FL; USA; 25.861805; -80.897; 0.83973634; 0.09175426; 2
TNU; Newton Municipal; Newton; IA; USA; 41.67443; -93.02173; 0.6016487; 0.61140966; 2
TOA; Zamperini; Torrance; CA; USA; 33.80338; -118.3396; 0.17627995; 0.40745735; 2
TOB; Dodge Center; Dodge Center; MN; USA; 44.018; -92.8315; 0.6029453; 0.6941091; 2
TOC; Toccoa, R G Le Tourneau; Toccoa; GA; USA; 34.593765; -83.2958; 0.7707221; 0.3840888; 2
TOG; Togiak Village; Togiak; AK; USA; 59.05284; -160.39693; 0.16430926; 0.11014485; 2
TOI; Troy Municipal; Troy; AL; USA; 31.860416; -86.01214; 0.73095214; 0.27897006; 2
TOL; Toledo Express; Toledo; OH; USA; 41.586807; -83.80783; 0.7433426; 0.62741387; 2
TOP; Philip Billard Municipal; Topeka; KS; USA; 39.068657; -95.62248; 0.56180114; 0.5181165; 2
TOR; Torrington Muni; Torrington; WY; USA; 42.06455; -104.1527; 0.43100557; 0.6329924; 2
TPA; Tampa International; Tampa; FL; USA; 27.975471; -82.53325; 0.80302656; 0.15679604; 2
TPF; Peter O. Knight; Tampa; FL; USA; 27.915579; -82.449265; 0.8047345; 0.155096; 2
TPH; Tonopah; Tonopah; NV; USA; 38.060204; -117.08715; 0.21683902; 0.5460627; 2
TPL; Draughon-Miller Central Texas Regional; Temple; TX; USA; 31.1525; -97.407776; 0.53081197; 0.23884785; 2
TPO; Port Alsworth; Port Alsworth; AK; USA; 60.204334; -154.31888; 0.1869692; 0.12238842; 2
TQE; Municipal; Tekamah; NE; USA; 41.763527; -96.17795; 0.5530292; 0.6133473; 2
TQH; Tahlequah Municipal; Tahlequah; OK; USA; 35.928917; -95.004524; 0.57236755; 0.40717036; 2
TQK; Scott City Municipal; Scott City; KS; USA; 38.474277; -100.88494; 0.47708642; 0.5004779; 2
TRI; Tri-Cities Regional; Bristol; TN; USA; 36.475216; -82.40742; 0.78003097; 0.45342422; 2
TRK; Truckee-Tahoe; Truckee; CA; USA; 39.32004; -120.139565; 0.17541228; 0.60885584; 2
TRL; Terrell Municipal; Terrell; TX; USA; 32.710045; -96.267426; 0.5511182; 0.29337484; 2
TRM; Desert Resorts Regional; Palm Springs; CA; USA; 33.6279; -116.16012; 0.21194214; 0.38743705; 2
TRX; Trenton Municipal; Trenton; MO; USA; 40.083515; -93.59064; 0.59373176; 0.5547993; 2
TSO; Carroll County-Tolson; Carrollton; OH; USA; 40.561867; -81.077484; 0.78839314; 0.6017468; 2
TSP; Tehachapi Municipal; Tehachapi; CA; USA; 35.13497; -118.43925; 0.18114434; 0.45385575; 2
TTA; Sanford-Lee County Regional; Sanford; NC; USA; 35.582474; -79.101364; 0.8373707; 0.43708867; 2
TTD; Portland-Troutdale; Portland; OR; USA; 45.54937; -122.40125; 0.17636979; 0.83594334; 2
TTF; Monroe Custer; Monroe; MI; USA; 41.939907; -83.434685; 0.74807584; 0.64102924; 2
TTN; Trenton-Mercer County; Trenton; NJ; USA; 40.27669; -74.81347; 0.88598543; 0.62312114; 2
TUL; Tulsa International; Tulsa; OK; USA; 36.19837; -95.888245; 0.55762446; 0.4165545; 2
TUP; Tupelo Municipal; Tupelo; MS; USA; 34.26811; -88.7699; 0.6788658; 0.35622966; 2
TUS; Tucson International; Tucson; AZ; USA; 32.116085; -110.941025; 0.29513824; 0.30704498; 1
TVB; Cabool Memorial; Cabool; MO; USA; 37.132442; -92.08396; 0.6200124; 0.45182484; 2
TVC; Cherry Capital; Traverse City; MI; USA; 44.741444; -85.58224; 0.70895326; 0.73236895; 2
TVF; Thief River Falls Regional; Thief River Falls; MN; USA; 48.065502; -96.18336; 0.55319875; 0.8343383; 2
TVI; Thomasville Municipal; Thomasville; GA; USA; 30.901552; -83.88133; 0.77068484; 0.25284576; 2
TVK; Centerville Municipal; Centerville; IA; USA; 40.683903; -92.90103; 0.60418403; 0.57654136; 2
TVL; Lake Tahoe; South Lake Tahoe; CA; USA; 38.893883; -119.99534; 0.17540242; 0.59328854; 2
TVR; Vicksburg Tallulah Regional; Tallulah; LA; USA; 32.35161; -91.02769; 0.64256495; 0.28456253; 2
TVY; Tooele Valley; Tooele; UT; USA; 40.612274; -112.35077; 0.30126798; 0.60967445; 2
TWF; Joslin Field - Magic Valley; Twin Falls; ID; USA; 42.481804; -114.48773; 0.27597034; 0.6847046; 2
TWM; Richard B. Helgeson; Two Harbors; MN; USA; 47.049225; -91.74514; 0.61629266; 0.8012463; 2
TXK; Texarkana Regional-Webb; Texarkana; AR; USA; 33.45371; -93.99102; 0.59036285; 0.32020354; 2
